Vehicle_ID,Brand,Model,Year,Mileage,Engine_Size,Price
V0038491,Audi,Hatchback,2003,248509,3.7,76360
V0038492,Audi,Van,2016,55696,2.6,41354
V0038493,Audi,Coupe,2018,129429,4.7,63113
V0038494,Toyota,Hatchback,2012,150104,3.0,72172
V0038495,Audi,Truck,2024,106517,2.1,51124
V0038496,Hyundai,SUV,2012,110851,3.2,54193
V0038497,Honda,Truck,2020,27516,1.0,67913
V0038498,BMW,Truck,2019,110372,2.0,33605
V0038499,Ford,Coupe,2020,298406,4.7,11496
V0038500,Audi,Coupe,2011,247843,3.7,40956
V0038501,Volkswagen,Convertible,2020,102777,4.8,38585
V0038502,Mercedes,Coupe,2024,128825,4.9,70395
V0038503,Audi,Convertible,2018,271139,4.7,19680
V0038504,Hyundai,Convertible,2008,249102,2.2,80716
V0038505,Nissan,Sedan,2009,52633,2.6,27243
V0038506,Audi,SUV,2016,83756,3.1,45769
V0038507,Nissan,Truck,2001,173889,1.5,18535
V0038508,Nissan,Truck,2018,222695,4.7,49057
V0038509,Hyundai,Sedan,2019,202479,2.6,51930
V0038510,Toyota,Convertible,2002,293096,3.8,90481
V0038511,Toyota,Coupe,2008,56678,1.4,42693
V0038512,Mercedes,Convertible,2005,217316,4.3,54422
V0038513,Ford,Convertible,2022,220923,4.6,18130
V0038514,Ford,Hatchback,2010,162854,5.0,71655
V0038515,Kia,Sedan,2024,261001,4.5,61916
V0038516,Hyundai,Hatchback,2016,110368,2.1,47355
V0038517,Nissan,Sedan,2004,119399,2.7,88226
V0038518,Honda,Van,2016,102328,3.2,36837
V0038519,Hyundai,Sedan,2012,131167,2.5,25753
V0038520,BMW,Truck,2020,79574,4.4,71810
V0038521,Volkswagen,Sedan,2015,84590,1.1,21123
V0038522,Honda,Convertible,2020,246391,3.3,68112
V0038523,Volkswagen,Sedan,2004,11602,4.4,74874
V0038524,Audi,Coupe,2020,79244,1.5,30987
V0038525,Kia,Coupe,2023,256242,2.6,28752
V0038526,Ford,SUV,2001,94727,3.3,82685
V0038527,Honda,Convertible,2022,72761,3.2,50722
V0038528,Volkswagen,Convertible,2017,46347,3.4,67752
V0038529,BMW,Coupe,2012,87582,4.7,20192
V0038530,Audi,SUV,2012,224099,3.8,15232
V0038531,Audi,SUV,2011,206322,3.7,44300
V0038532,Mercedes,Van,2015,244032,1.3,51241
V0038533,Ford,Truck,2009,195531,3.8,30150
V0038534,Hyundai,Hatchback,2012,159950,2.3,30740
V0038535,Audi,Van,2013,1905,1.4,57919
V0038536,Nissan,Coupe,2005,55016,4.6,33125
V0038537,Nissan,Coupe,2019,287357,3.1,35501
V0038538,Audi,Coupe,2007,244279,1.8,55241
V0038539,Hyundai,Van,2020,224858,2.1,46217
V0038540,Kia,Hatchback,2008,94885,4.5,55345
V0038541,Ford,Hatchback,2009,49903,1.6,48300
V0038542,Hyundai,Convertible,2010,25976,2.9,14413
V0038543,Audi,Convertible,2024,134041,4.9,61757
V0038544,Volkswagen,SUV,2002,242052,1.1,44797
V0038545,Audi,Sedan,2009,141605,3.6,59302
V0038546,Mercedes,Van,2000,89691,3.1,80007
V0038547,Nissan,Hatchback,2001,49928,2.4,66834
V0038548,Nissan,Convertible,2017,57669,4.3,65880
V0038549,Kia,Coupe,2004,106782,1.0,83331
V0038550,Volkswagen,Truck,2008,142227,2.3,64475
V0038551,Toyota,Hatchback,2007,44105,2.1,55180
V0038552,Mercedes,SUV,2015,262027,4.3,13340
V0038553,Ford,Convertible,2021,182956,1.8,56814
V0038554,Audi,Van,2015,23177,3.1,26222
V0038555,Audi,Sedan,2023,78207,4.6,42320
V0038556,Honda,Coupe,2012,194852,3.2,55321
V0038557,Toyota,SUV,2008,83407,2.7,63290
V0038558,Kia,Convertible,2004,128432,3.0,58539
V0038559,Honda,Hatchback,2018,118554,4.5,10075
V0038560,BMW,Van,2002,239769,4.1,47258
V0038561,Hyundai,Coupe,2001,21250,2.1,48941
V0038562,Hyundai,SUV,2020,205709,4.4,47858
V0038563,Ford,Van,2005,232696,3.3,17291
V0038564,BMW,Convertible,2003,49521,4.0,56670
V0038565,BMW,Coupe,2011,101486,1.3,51916
V0038566,Ford,Truck,2008,6872,4.3,55522
V0038567,Ford,Convertible,2021,44175,1.5,28949
V0038568,BMW,Sedan,2004,277796,2.6,81523
V0038569,Hyundai,Coupe,2021,196018,2.7,38948
V0038570,Toyota,SUV,2002,9435,4.1,30222
V0038571,Audi,SUV,2005,227443,3.4,51652
V0038572,Kia,Truck,2024,201475,3.1,55331
V0038573,Hyundai,Hatchback,2012,222550,4.9,41024
V0038574,Volkswagen,Truck,2021,261810,1.1,29501
V0038575,Volkswagen,SUV,2005,176179,3.2,27240
V0038576,Nissan,Hatchback,2004,196542,3.0,63770
V0038577,Kia,Hatchback,2004,231074,3.1,32436
V0038578,Volkswagen,Truck,2017,34750,4.2,82525
V0038579,Honda,SUV,2009,240302,3.8,57835
V0038580,Honda,Convertible,2009,195383,2.4,75087
V0038581,Kia,Convertible,2001,201678,4.0,72578
V0038582,Nissan,Sedan,2021,299048,1.4,38425
V0038583,Toyota,Van,2008,298047,1.8,40611
V0038584,Mercedes,Convertible,2010,227545,2.9,73685
V0038585,Kia,Truck,2008,83111,3.8,51257
V0038586,BMW,Van,2012,170471,1.1,82734
V0038587,Nissan,Truck,2012,157804,2.6,62273
V0038588,Audi,Van,2017,173076,4.8,16004
V0038589,Mercedes,Coupe,2008,210370,2.4,83410
V0038590,BMW,Truck,2005,20229,4.1,33232
V0038591,Volkswagen,Truck,2008,269836,1.2,72418
V0038592,Mercedes,Truck,2002,203478,3.4,65755
V0038593,Honda,Van,2017,20834,1.6,15486
V0038594,Ford,Convertible,2005,20223,3.4,29117
V0038595,Volkswagen,Van,2014,45310,1.9,45986
V0038596,Audi,Sedan,2002,182161,2.1,86569
V0038597,Kia,Coupe,2021,114176,1.7,81432
V0038598,Honda,Sedan,2015,91776,4.6,73919
V0038599,Toyota,Hatchback,2017,30802,2.8,61181
V0038600,Nissan,Van,2013,13142,2.6,80734
V0038601,Kia,SUV,2024,131566,1.8,74423
V0038602,Honda,Sedan,2020,144948,4.9,51306
V0038603,Hyundai,SUV,2018,38993,2.4,22158
V0038604,Toyota,Convertible,2011,234610,1.3,38341
V0038605,Honda,Hatchback,2020,289832,3.1,40252
V0038606,Hyundai,Van,2007,169064,4.7,39960
V0038607,Honda,Van,2021,201919,2.5,74267
V0038608,Ford,Sedan,2008,186173,2.8,35897
V0038609,Mercedes,Truck,2021,142953,1.3,22648
V0038610,Ford,Van,2018,199727,2.7,61604
V0038611,Nissan,Sedan,2022,253941,2.6,14791
V0038612,Audi,Convertible,2004,225415,4.3,77643
V0038613,Hyundai,Coupe,2011,282486,2.5,35437
V0038614,Honda,Sedan,2009,165598,2.2,77435
V0038615,Kia,Van,2012,27511,3.9,44953
V0038616,Volkswagen,Hatchback,2015,157738,3.5,62043
V0038617,Ford,Hatchback,2000,279912,1.6,23547
V0038618,Audi,Convertible,2023,250063,1.6,65131
V0038619,Volkswagen,Van,2015,35428,4.1,23412
V0038620,Hyundai,Van,2016,269242,4.6,43443
V0038621,Kia,Convertible,2018,65525,1.4,69494
V0038622,Volkswagen,Truck,2012,159078,3.2,47568
V0038623,Honda,Convertible,2022,266726,2.3,54357
V0038624,Honda,Hatchback,2021,188858,4.6,43262
V0038625,Hyundai,Van,2019,298094,4.3,17025
V0038626,Hyundai,Convertible,2019,12523,4.1,79570
V0038627,BMW,Convertible,2017,225963,4.2,70152
V0038628,Kia,Convertible,2007,41626,1.9,79756
V0038629,Mercedes,Convertible,2003,197762,1.5,52861
V0038630,Ford,Sedan,2024,238499,1.6,20858
V0038631,Ford,SUV,2019,180748,4.5,57277
V0038632,Audi,Coupe,2013,280258,2.2,28264
V0038633,Mercedes,Convertible,2017,118707,1.4,50267
V0038634,Nissan,Convertible,2008,75356,3.5,28085
V0038635,Mercedes,Van,2022,246650,2.1,17751
V0038636,BMW,Van,2014,213169,4.5,33772
V0038637,Hyundai,Convertible,2019,105395,1.3,81263
V0038638,Audi,Truck,2021,296815,1.5,28726
V0038639,Kia,SUV,2006,59915,1.9,80714
V0038640,Nissan,Sedan,2003,156671,1.4,58984
V0038641,Nissan,SUV,2005,125489,3.9,83289
V0038642,Nissan,Truck,2002,116495,3.7,29749
V0038643,Hyundai,Convertible,2013,246378,2.1,84743
V0038644,Hyundai,Hatchback,2008,102331,1.2,56410
V0038645,Honda,Sedan,2019,256814,3.9,55541
V0038646,Volkswagen,Hatchback,2014,197070,4.0,12195
V0038647,Volkswagen,Coupe,2021,286319,1.5,25091
V0038648,BMW,Hatchback,2008,233482,2.8,22241
V0038649,Kia,Hatchback,2010,99416,2.8,71747
V0038650,Toyota,Sedan,2017,117741,4.4,18195
V0038651,Kia,Sedan,2004,65723,1.5,81225
V0038652,Ford,Truck,2006,82338,4.8,50832
V0038653,Hyundai,Van,2001,242935,2.2,60363
V0038654,Volkswagen,Truck,2007,76430,3.1,54481
V0038655,Audi,Truck,2018,281868,4.7,72958
V0038656,Hyundai,Hatchback,2008,132409,4.3,58417
V0038657,Mercedes,Van,2003,77442,1.4,25887
V0038658,Honda,Truck,2011,175410,4.0,13986
V0038659,Nissan,SUV,2021,181054,1.5,24751
V0038660,Kia,Coupe,2009,82819,1.9,51088
V0038661,Mercedes,Van,2010,208827,4.3,34560
V0038662,BMW,SUV,2012,90652,1.8,48688
V0038663,Mercedes,Sedan,2024,295652,4.6,18835
V0038664,Nissan,Coupe,2006,21924,3.2,52023
V0038665,Nissan,Sedan,2007,272694,4.7,42309
V0038666,Honda,Coupe,2006,38971,2.2,36549
V0038667,Kia,Hatchback,2014,299425,1.8,84479
V0038668,Audi,Convertible,2023,154566,3.0,6032
V0038669,Volkswagen,Van,2013,270831,3.9,37541
V0038670,Nissan,Van,2006,143362,4.4,26772
V0038671,Audi,Convertible,2015,59209,3.6,12977
V0038672,Kia,Van,2024,153744,3.1,52651
V0038673,BMW,Sedan,2005,249338,4.0,45268
V0038674,Hyundai,Convertible,2007,105531,3.5,27960
V0038675,Volkswagen,Coupe,2012,167499,3.2,76575
V0038676,Mercedes,Van,2015,41960,3.7,44796
V0038677,Hyundai,Hatchback,2008,207572,3.7,56857
V0038678,Honda,Convertible,2007,225087,3.6,27425
V0038679,Audi,Coupe,2011,102629,2.0,20116
V0038680,Hyundai,Coupe,2021,92759,3.2,37855
V0038681,Volkswagen,Coupe,2001,130512,2.5,86704
V0038682,Toyota,Van,2000,67365,4.6,61517
V0038683,BMW,Hatchback,2013,144027,1.8,73307
V0038684,Audi,Coupe,2013,234321,4.2,30174
V0038685,Audi,Van,2019,63935,3.2,64378
V0038686,Kia,SUV,2011,225693,2.0,21791
V0038687,Kia,Convertible,2007,299875,2.8,38553
V0038688,Audi,Van,2024,71182,3.1,24522
V0038689,Mercedes,Coupe,2010,69261,4.7,31130
V0038690,Ford,Coupe,2000,67522,2.3,74981
V0038691,Nissan,SUV,2015,62169,1.8,37958
V0038692,Toyota,Hatchback,2012,45037,3.3,17919
V0038693,Mercedes,Convertible,2023,202233,4.4,32269
V0038694,Kia,Convertible,2019,80228,1.6,54943
V0038695,BMW,Truck,2014,219605,1.8,74734
V0038696,Nissan,Van,2013,205721,3.7,76869
V0038697,Honda,Sedan,2006,226185,4.7,25786
V0038698,BMW,Van,2009,282536,3.0,15874
V0038699,BMW,Van,2008,45994,4.6,49999
V0038700,Kia,Convertible,2010,159728,3.4,52476
V0038701,Toyota,Coupe,2015,43412,1.2,82357
V0038702,Ford,Coupe,2003,172613,4.6,40667
V0038703,Ford,SUV,2006,182149,2.3,31977
V0038704,Audi,Hatchback,2022,12952,1.9,31853
V0038705,Audi,Truck,2016,217209,4.9,60684
V0038706,Honda,Truck,2021,207075,3.1,68658
V0038707,Mercedes,Convertible,2016,168509,2.8,12073
V0038708,Toyota,Convertible,2013,113967,3.8,80987
V0038709,Mercedes,Coupe,2011,138572,4.0,80559
V0038710,Mercedes,Convertible,2007,173958,5.0,53561
V0038711,Volkswagen,Sedan,2013,187233,4.8,34268
V0038712,Volkswagen,Sedan,2006,19869,4.7,46512
V0038713,Hyundai,Sedan,2022,32513,2.2,20600
V0038714,Nissan,Convertible,2018,211763,4.4,67574
V0038715,BMW,Truck,2015,177962,4.8,52371
V0038716,Kia,Hatchback,2003,180710,3.5,23095
V0038717,Mercedes,Coupe,2008,96970,2.7,14708
V0038718,Ford,Convertible,2016,298316,4.3,13442
V0038719,Volkswagen,Coupe,2014,235494,5.0,42334
V0038720,Toyota,Van,2009,126959,2.7,30679
V0038721,Kia,Van,2019,258774,4.0,33336
V0038722,Audi,Convertible,2018,298634,4.9,70838
V0038723,Honda,Van,2011,53484,2.1,49482
V0038724,Audi,Coupe,2006,42455,2.5,83181
V0038725,Kia,Coupe,2016,17217,4.3,42246
V0038726,Audi,Truck,2010,149806,1.8,82754
V0038727,Toyota,Hatchback,2003,241846,1.5,18531
V0038728,Audi,Truck,2006,232689,4.3,81416
V0038729,BMW,Truck,2014,43101,2.6,53601
V0038730,Volkswagen,Sedan,2008,290375,2.3,24187
V0038731,Honda,Convertible,2010,105661,2.6,21075
V0038732,Ford,Sedan,2007,176879,1.2,37496
V0038733,Volkswagen,SUV,2015,151094,2.3,66266
V0038734,Toyota,Van,2006,189441,2.8,86185
V0038735,Honda,Coupe,2011,14775,2.9,24382
V0038736,Hyundai,Hatchback,2000,67940,4.9,60738
V0038737,Volkswagen,Truck,2002,128125,2.8,43507
V0038738,Volkswagen,Coupe,2005,52403,2.3,48629
V0038739,Hyundai,Coupe,2009,12865,3.5,79089
V0038740,Volkswagen,Truck,2021,254558,1.2,62262
V0038741,Hyundai,Sedan,2001,50504,2.1,52634
V0038742,Kia,Sedan,2010,37342,4.7,61570
V0038743,Audi,Truck,2007,19368,3.2,27807
V0038744,Mercedes,Truck,2000,34305,1.4,28229
V0038745,Kia,Truck,2024,229101,1.8,69879
V0038746,Toyota,Coupe,2006,229499,3.2,72366
V0038747,Nissan,SUV,2016,83431,2.6,44623
V0038748,Toyota,Hatchback,2008,107460,4.4,36826
V0038749,BMW,Van,2014,218952,4.8,69222
V0038750,BMW,Van,2004,244767,1.2,81142
V0038751,Toyota,Truck,2010,159529,1.3,28588
V0038752,Nissan,Coupe,2019,166761,2.0,41270
V0038753,Kia,Truck,2024,58961,4.4,69929
V0038754,Honda,Sedan,2023,13870,2.7,35892
V0038755,Ford,Sedan,2017,176405,2.5,74641
V0038756,Volkswagen,Truck,2012,42282,4.3,44764
V0038757,Hyundai,Hatchback,2007,263277,3.5,60399
V0038758,Audi,Coupe,2002,8163,1.1,25747
V0038759,BMW,Van,2023,290769,4.7,58093
V0038760,BMW,Truck,2023,278872,3.8,31615
V0038761,Nissan,Coupe,2005,151747,3.0,86624
V0038762,BMW,Hatchback,2001,238758,1.3,42744
V0038763,Hyundai,Sedan,2022,290928,4.1,55486
V0038764,Kia,SUV,2008,30020,1.9,42847
V0038765,Audi,Sedan,2001,233195,2.9,35875
V0038766,Toyota,Hatchback,2002,45322,2.6,87952
V0038767,Audi,Sedan,2012,262946,4.2,48366
V0038768,Mercedes,Van,2001,264703,2.3,55436
V0038769,Nissan,Truck,2014,259476,1.2,32848
V0038770,Hyundai,Truck,2002,175310,2.7,35671
V0038771,Honda,Convertible,2000,83091,3.9,54145
V0038772,Hyundai,Truck,2012,87293,4.5,59530
V0038773,Toyota,Hatchback,2023,251813,3.3,60521
V0038774,Audi,Convertible,2013,185521,3.6,32559
V0038775,Nissan,Hatchback,2014,283298,3.5,78120
V0038776,Hyundai,Hatchback,2009,82376,2.2,21259
V0038777,Hyundai,Hatchback,2009,165980,4.2,17416
V0038778,Mercedes,Sedan,2022,258153,4.8,12094
V0038779,Mercedes,Coupe,2014,239051,4.1,53152
V0038780,Honda,Convertible,2024,66683,2.6,59869
V0038781,BMW,Convertible,2018,192557,2.8,68741
V0038782,Volkswagen,Coupe,2024,26002,3.9,29292
V0038783,Volkswagen,SUV,2018,259347,3.6,34693
V0038784,Nissan,Hatchback,2004,7736,4.1,61839
V0038785,Mercedes,SUV,2011,207248,1.1,77095
V0038786,Volkswagen,Coupe,2024,295779,2.1,79479
V0038787,Audi,Hatchback,2017,109762,4.2,12518
V0038788,Volkswagen,Truck,2014,167465,3.6,47915
V0038789,Mercedes,Coupe,2018,223389,2.9,35443
V0038790,Ford,Convertible,2003,261319,1.5,67877
V0038791,Kia,Van,2023,142814,4.4,74349
V0038792,Hyundai,Hatchback,2021,188311,2.7,16532
V0038793,Volkswagen,Hatchback,2015,239207,3.3,16085
V0038794,Mercedes,SUV,2002,186494,2.9,19982
V0038795,Audi,Truck,2021,210113,3.1,81162
V0038796,Honda,Sedan,2024,80981,1.2,57441
V0038797,Nissan,Coupe,2007,103257,4.7,22594
V0038798,Hyundai,Hatchback,2006,289997,2.2,27207
V0038799,Kia,Hatchback,2023,264006,4.2,34920
V0038800,Audi,Truck,2004,9235,2.6,19757
V0038801,Honda,Sedan,2007,79046,1.2,51061
V0038802,Hyundai,Truck,2011,284183,2.2,63817
V0038803,Mercedes,Convertible,2002,38300,4.4,27409
V0038804,Hyundai,Convertible,2005,80951,3.6,33569
V0038805,Hyundai,Van,2001,52433,2.6,25003
V0038806,BMW,Truck,2020,264908,4.3,31135
V0038807,Volkswagen,Van,2006,228841,1.5,58082
V0038808,Hyundai,SUV,2010,212699,4.1,72950
V0038809,BMW,Van,2003,62545,4.0,24698
V0038810,Mercedes,Convertible,2023,147904,1.1,36550
V0038811,Toyota,Truck,2013,24383,5.0,19631
V0038812,Hyundai,Hatchback,2023,36107,3.5,26513
V0038813,Mercedes,Hatchback,2010,192279,1.9,21026
V0038814,BMW,Van,2018,275904,2.4,42375
V0038815,Honda,Convertible,2007,15829,3.6,56173
V0038816,Nissan,Coupe,2003,80491,2.0,36121
V0038817,Nissan,SUV,2016,289267,1.9,12528
V0038818,Volkswagen,Sedan,2014,109613,4.2,11089
V0038819,Volkswagen,Sedan,2005,259949,3.6,78147
V0038820,Nissan,SUV,2003,11328,4.0,77533
V0038821,Nissan,Van,2019,209127,2.2,59653
V0038822,BMW,Hatchback,2022,214975,1.4,12174
V0038823,Kia,Truck,2024,112409,1.4,43528
V0038824,Honda,Convertible,2013,176062,1.5,81068
V0038825,Ford,Convertible,2018,87749,2.8,17320
V0038826,Toyota,SUV,2016,80715,3.7,25214
V0038827,Volkswagen,SUV,2018,11874,3.5,50717
V0038828,Audi,SUV,2008,286367,1.4,76060
V0038829,Hyundai,Hatchback,2020,109147,3.7,38106
V0038830,Ford,Coupe,2013,123957,1.3,11676
V0038831,Toyota,Coupe,2004,136650,3.5,74104
V0038832,Honda,Convertible,2008,145783,4.6,58882
V0038833,BMW,Convertible,2004,289275,2.6,86718
V0038834,Toyota,Hatchback,2008,206078,3.1,55608
V0038835,Mercedes,Convertible,2008,155716,3.7,77896
V0038836,Volkswagen,Convertible,2007,272710,3.3,70993
V0038837,Mercedes,Coupe,2016,66960,4.9,50404
V0038838,Ford,Convertible,2006,146912,1.5,34644
V0038839,Volkswagen,Hatchback,2014,89327,3.7,71786
V0038840,Hyundai,SUV,2011,54048,3.2,64516
V0038841,Audi,Hatchback,2017,119091,2.1,21108
V0038842,Toyota,Truck,2013,96727,2.1,62798
V0038843,Honda,SUV,2010,56538,4.2,67258
V0038844,Mercedes,Sedan,2013,107770,1.4,66622
V0038845,Nissan,Convertible,2008,266660,1.6,20723
V0038846,Mercedes,Convertible,2013,232021,4.1,62398
V0038847,Honda,Truck,2018,98062,4.5,37717
V0038848,Nissan,Hatchback,2008,96045,3.9,20829
V0038849,Kia,Van,2006,137709,1.3,46080
V0038850,Mercedes,Hatchback,2011,113930,2.1,41277
V0038851,Ford,Convertible,2013,240863,1.5,73903
V0038852,Kia,Convertible,2003,114461,4.2,47614
V0038853,Hyundai,Coupe,2014,164746,3.8,40836
V0038854,Ford,Coupe,2005,168475,2.2,21394
V0038855,Kia,SUV,2003,116051,1.5,54338
V0038856,BMW,Truck,2024,271859,3.5,5659
V0038857,Hyundai,SUV,2019,139885,2.4,78437
V0038858,Kia,Hatchback,2019,222585,5.0,37403
V0038859,Mercedes,Hatchback,2014,137319,4.1,48433
V0038860,Audi,Hatchback,2008,169866,1.2,70752
V0038861,BMW,Van,2002,22255,1.8,61850
V0038862,Mercedes,Hatchback,2002,257901,1.9,30310
V0038863,Toyota,Coupe,2008,227083,2.2,51221
V0038864,Kia,Truck,2022,267724,4.9,37351
V0038865,Honda,Coupe,2004,7889,4.2,17305
V0038866,Nissan,Hatchback,2003,134777,4.9,72938
V0038867,Nissan,Sedan,2009,118411,3.8,46034
V0038868,Kia,Van,2002,45935,4.9,56208
V0038869,Toyota,Truck,2021,241376,2.1,50337
V0038870,Audi,SUV,2007,148323,4.6,62308
V0038871,Audi,Coupe,2019,40516,1.1,71079
V0038872,Nissan,SUV,2002,284765,1.6,67552
V0038873,Honda,SUV,2018,166219,4.8,34992
V0038874,Honda,SUV,2022,35667,1.8,17323
V0038875,Mercedes,Van,2001,222977,1.3,72680
V0038876,Audi,SUV,2006,186608,3.1,83837
V0038877,Honda,Truck,2018,28932,3.4,11139
V0038878,Honda,Hatchback,2010,213718,1.3,29230
V0038879,Hyundai,Truck,2012,86071,4.3,69802
V0038880,Nissan,Convertible,2021,202192,2.0,46355
V0038881,Toyota,Hatchback,2009,268115,3.9,77876
V0038882,Nissan,Truck,2011,63697,2.5,83904
V0038883,Kia,Sedan,2009,203356,1.2,47659
V0038884,BMW,Convertible,2018,254840,1.7,53465
V0038885,Volkswagen,Van,2008,212554,4.1,65259
V0038886,Kia,Hatchback,2020,115334,2.9,55123
V0038887,Volkswagen,Truck,2002,95541,1.6,90473
V0038888,Ford,Truck,2024,114445,4.4,65968
V0038889,Mercedes,Hatchback,2008,178402,4.6,37295
V0038890,BMW,Hatchback,2019,214885,1.3,78561
V0038891,Mercedes,SUV,2017,120646,3.7,76526
V0038892,Volkswagen,Hatchback,2013,38677,2.7,40882
V0038893,BMW,SUV,2011,21082,4.1,32352
V0038894,Audi,Hatchback,2001,232243,2.6,87667
V0038895,Honda,SUV,2021,124139,1.7,51324
V0038896,BMW,Hatchback,2021,14887,2.8,19166
V0038897,Audi,Van,2001,118623,1.9,80407
V0038898,Volkswagen,SUV,2015,113623,2.5,65040
V0038899,Volkswagen,SUV,2015,244691,1.3,83549
V0038900,Volkswagen,Hatchback,2022,223654,4.3,10594
V0038901,Mercedes,Coupe,2003,118688,3.0,19755
V0038902,Mercedes,SUV,2007,128079,2.7,44632
V0038903,BMW,Van,2011,208540,2.3,20380
V0038904,Kia,Coupe,2024,156674,1.6,26141
V0038905,Audi,SUV,2004,54839,1.5,70572
V0038906,Audi,Hatchback,2017,153640,2.9,32930
V0038907,Nissan,Convertible,2003,197373,2.8,52212
V0038908,Honda,Hatchback,2003,123991,3.8,75195
V0038909,Mercedes,Hatchback,2021,31634,1.6,74897
V0038910,BMW,Hatchback,2001,232111,2.4,79848
V0038911,Hyundai,Van,2004,272277,1.1,17672
V0038912,Audi,Hatchback,2022,5644,2.8,18953
V0038913,BMW,Convertible,2000,146420,4.5,47793
V0038914,Kia,Sedan,2021,118315,3.3,19548
V0038915,Nissan,Sedan,2014,103943,2.2,69731
V0038916,Nissan,Truck,2009,225331,4.1,29097
V0038917,Mercedes,Hatchback,2023,156762,3.7,48462
V0038918,Nissan,Hatchback,2015,108210,3.6,53507
V0038919,BMW,Hatchback,2000,137718,3.4,90587
V0038920,Toyota,Convertible,2015,205064,1.6,74958
V0038921,Kia,Van,2003,166563,4.3,23168
V0038922,Ford,Convertible,2020,169831,2.4,45422
V0038923,Nissan,SUV,2021,12716,3.8,9394
V0038924,Volkswagen,Coupe,2016,92952,4.2,65481
V0038925,Mercedes,Truck,2016,264945,1.6,27702
V0038926,Audi,Coupe,2004,239558,4.4,55168
V0038927,Mercedes,Convertible,2001,268919,4.3,44772
V0038928,Nissan,Van,2021,197634,3.5,54648
V0038929,Toyota,Truck,2022,114590,2.4,63767
V0038930,Nissan,Truck,2008,134633,3.3,19202
V0038931,Ford,Sedan,2007,185167,1.1,33824
V0038932,BMW,Hatchback,2000,250143,3.8,22558
V0038933,BMW,Sedan,2008,88839,4.3,42367
V0038934,Audi,Coupe,2003,94150,1.4,27532
V0038935,Kia,SUV,2000,156953,1.8,72426
V0038936,Nissan,SUV,2002,76372,3.3,24141
V0038937,Toyota,Sedan,2003,251606,4.6,34150
V0038938,Hyundai,Hatchback,2004,224315,3.3,50266
V0038939,Honda,SUV,2002,120538,4.5,73722
V0038940,Audi,Sedan,2008,167344,2.5,34602
V0038941,BMW,Coupe,2009,222190,4.6,57623
V0038942,Audi,Hatchback,2012,201292,4.8,63202
V0038943,Hyundai,SUV,2009,39195,4.5,58630
V0038944,Hyundai,Coupe,2008,269213,4.6,15021
V0038945,Hyundai,Van,2024,68458,4.3,21033
V0038946,Audi,SUV,2019,161130,4.6,62818
V0038947,Kia,Truck,2007,89307,4.9,83760
V0038948,Mercedes,Truck,2000,264447,3.8,49956
V0038949,BMW,Sedan,2014,52824,1.3,44344
V0038950,Toyota,Van,2016,63271,2.7,62385
V0038951,Nissan,Van,2005,213034,3.3,82338
V0038952,Honda,Hatchback,2019,124687,4.8,35984
V0038953,Kia,Convertible,2015,278054,1.1,27698
V0038954,Volkswagen,Convertible,2005,129402,4.0,86034
V0038955,Volkswagen,Coupe,2014,284879,2.9,78997
V0038956,Toyota,Convertible,2002,155267,2.4,17202
V0038957,Nissan,SUV,2013,60040,2.3,57174
V0038958,Audi,Truck,2009,188646,1.2,45001
V0038959,Ford,Van,2000,220829,3.6,37765
V0038960,Kia,Van,2009,48665,2.3,39155
V0038961,Ford,SUV,2018,230253,1.0,30027
V0038962,Ford,Sedan,2011,110801,1.8,79303
V0038963,Hyundai,Sedan,2000,215271,3.1,22565
V0038964,Kia,SUV,2004,15358,2.5,58886
V0038965,BMW,Hatchback,2020,151275,2.2,17453
V0038966,BMW,Sedan,2017,105594,2.8,28361
V0038967,Hyundai,Coupe,2001,172394,2.6,24532
V0038968,Toyota,SUV,2003,257309,4.8,58515
V0038969,Honda,Hatchback,2010,186784,3.8,28410
V0038970,Kia,Convertible,2001,30129,2.7,17352
V0038971,BMW,Convertible,2006,103384,1.3,88933
V0038972,Ford,Coupe,2011,281911,2.0,56747
V0038973,Volkswagen,Coupe,2008,278017,3.3,15320
V0038974,Kia,Hatchback,2008,190176,3.8,19047
V0038975,Volkswagen,Sedan,2009,199615,1.7,75307
V0038976,BMW,Truck,2010,191128,3.4,18827
V0038977,Volkswagen,Van,2009,44686,2.0,43039
